# Timestamp,Awe,Excitement,Amusement,Awkwardness,Fear,Horror,Distress,Triumph,Sadness,Surprise
0.0,1.0,0.6400384985563042,0.4562078922040424,0.1655437921077959,0.7641963426371512,0.3156881616939365,0.3262752646775746,0.0,0.2300288739172281,0.8864292589027913
0.1,1.0,0.6400384985563042,0.4562078922040424,0.1655437921077959,0.7641963426371512,0.3156881616939365,0.3262752646775746,0.0,0.2300288739172281,0.8864292589027913
0.2,1.0,0.6400384985563042,0.4562078922040424,0.1655437921077959,0.7641963426371512,0.3156881616939365,0.3262752646775746,0.0,0.2300288739172281,0.8864292589027913
0.3,1.0,0.6400384985563042,0.4562078922040424,0.1655437921077959,0.7641963426371512,0.3156881616939365,0.3262752646775746,0.0,0.2300288739172281,0.8864292589027913
0.4,1.0,0.6400384985563042,0.4562078922040424,0.1655437921077959,0.7641963426371512,0.3156881616939365,0.3262752646775746,0.0,0.2300288739172281,0.8864292589027913
0.5,1.0,0.6400384985563042,0.4562078922040424,0.1655437921077959,0.7641963426371512,0.3156881616939365,0.3262752646775746,0.0,0.2300288739172281,0.8864292589027913
0.6,1.0,0.6400384985563042,0.4562078922040424,0.1655437921077959,0.7641963426371512,0.3156881616939365,0.3262752646775746,0.0,0.2300288739172281,0.8864292589027913
0.7,1.0,0.6400384985563042,0.4562078922040424,0.1655437921077959,0.7641963426371512,0.3156881616939365,0.3262752646775746,0.0,0.2300288739172281,0.8864292589027913
0.8,1.0,0.6400384985563042,0.4562078922040424,0.1655437921077959,0.7641963426371512,0.3156881616939365,0.3262752646775746,0.0,0.2300288739172281,0.8864292589027913
0.9,1.0,0.6400384985563042,0.4562078922040424,0.1655437921077959,0.7641963426371512,0.3156881616939365,0.3262752646775746,0.0,0.2300288739172281,0.8864292589027913
1.0,1.0,0.6400384985563042,0.4562078922040424,0.1655437921077959,0.7641963426371512,0.3156881616939365,0.3262752646775746,0.0,0.2300288739172281,0.8864292589027913
1.1,1.0,0.6400384985563042,0.4562078922040424,0.1655437921077959,0.7641963426371512,0.3156881616939365,0.3262752646775746,0.0,0.2300288739172281,0.8864292589027913
1.2,1.0,0.6400384985563042,0.4562078922040424,0.1655437921077959,0.7641963426371512,0.3156881616939365,0.3262752646775746,0.0,0.2300288739172281,0.8864292589027913
1.3,1.0,0.6400384985563042,0.4562078922040424,0.1655437921077959,0.7641963426371512,0.3156881616939365,0.3262752646775746,0.0,0.2300288739172281,0.8864292589027913
1.4,1.0,0.6400384985563042,0.4562078922040424,0.1655437921077959,0.7641963426371512,0.3156881616939365,0.3262752646775746,0.0,0.2300288739172281,0.8864292589027913
1.5,1.0,0.6400384985563042,0.4562078922040424,0.1655437921077959,0.7641963426371512,0.3156881616939365,0.3262752646775746,0.0,0.2300288739172281,0.8864292589027913
