# Timestamp,Awe,Excitement,Amusement,Awkwardness,Fear,Horror,Distress,Triumph,Sadness,Surprise
0.0,0.0116038126813095,0.3633098494267164,1.0,0.0067688907307639,0.0,0.0,0.0,0.0099461251554082,0.0267992816687387,0.0285260395082193
0.1,0.0116038126813095,0.3633098494267164,1.0,0.0067688907307639,0.0,0.0,0.0,0.0099461251554082,0.0267992816687387,0.0285260395082193
0.2,0.0116038126813095,0.3633098494267164,1.0,0.0067688907307639,0.0,0.0,0.0,0.0099461251554082,0.0267992816687387,0.0285260395082193
0.3,0.0116038126813095,0.3633098494267164,1.0,0.0067688907307639,0.0,0.0,0.0,0.0099461251554082,0.0267992816687387,0.0285260395082193
0.4,0.0116038126813095,0.3633098494267164,1.0,0.0067688907307639,0.0,0.0,0.0,0.0099461251554082,0.0267992816687387,0.0285260395082193
0.5,0.0116038126813095,0.3633098494267164,1.0,0.0067688907307639,0.0,0.0,0.0,0.0099461251554082,0.0267992816687387,0.0285260395082193
0.6,0.0116038126813095,0.3633098494267164,1.0,0.0067688907307639,0.0,0.0,0.0,0.0099461251554082,0.0267992816687387,0.0285260395082193
0.7,0.0116038126813095,0.3633098494267164,1.0,0.0067688907307639,0.0,0.0,0.0,0.0099461251554082,0.0267992816687387,0.0285260395082193
0.8,0.0116038126813095,0.3633098494267164,1.0,0.0067688907307639,0.0,0.0,0.0,0.0099461251554082,0.0267992816687387,0.0285260395082193
0.9,0.0116038126813095,0.3633098494267164,1.0,0.0067688907307639,0.0,0.0,0.0,0.0099461251554082,0.0267992816687387,0.0285260395082193
1.0,0.0116038126813095,0.3633098494267164,1.0,0.0067688907307639,0.0,0.0,0.0,0.0099461251554082,0.0267992816687387,0.0285260395082193
1.1,0.0116038126813095,0.3633098494267164,1.0,0.0067688907307639,0.0,0.0,0.0,0.0099461251554082,0.0267992816687387,0.0285260395082193
1.2,0.0116038126813095,0.3633098494267164,1.0,0.0067688907307639,0.0,0.0,0.0,0.0099461251554082,0.0267992816687387,0.0285260395082193
1.3,0.0116038126813095,0.3633098494267164,1.0,0.0067688907307639,0.0,0.0,0.0,0.0099461251554082,0.0267992816687387,0.0285260395082193
1.4,0.0116038126813095,0.3633098494267164,1.0,0.0067688907307639,0.0,0.0,0.0,0.0099461251554082,0.0267992816687387,0.0285260395082193
1.5,0.0116038126813095,0.3633098494267164,1.0,0.0067688907307639,0.0,0.0,0.0,0.0099461251554082,0.0267992816687387,0.0285260395082193
1.6,0.0116038126813095,0.3633098494267164,1.0,0.0067688907307639,0.0,0.0,0.0,0.0099461251554082,0.0267992816687387,0.0285260395082193
1.7,0.0116038126813095,0.3633098494267164,1.0,0.0067688907307639,0.0,0.0,0.0,0.0099461251554082,0.0267992816687387,0.0285260395082193
1.8,0.0116038126813095,0.3633098494267164,1.0,0.0067688907307639,0.0,0.0,0.0,0.0099461251554082,0.0267992816687387,0.0285260395082193
1.9,0.0116038126813095,0.3633098494267164,1.0,0.0067688907307639,0.0,0.0,0.0,0.0099461251554082,0.0267992816687387,0.0285260395082193
2.0,0.0116038126813095,0.3633098494267164,1.0,0.0067688907307639,0.0,0.0,0.0,0.0099461251554082,0.0267992816687387,0.0285260395082193
2.1,0.0116038126813095,0.3633098494267164,1.0,0.0067688907307639,0.0,0.0,0.0,0.0099461251554082,0.0267992816687387,0.0285260395082193
2.2,0.0116038126813095,0.3633098494267164,1.0,0.0067688907307639,0.0,0.0,0.0,0.0099461251554082,0.0267992816687387,0.0285260395082193
2.3,0.0116038126813095,0.3633098494267164,1.0,0.0067688907307639,0.0,0.0,0.0,0.0099461251554082,0.0267992816687387,0.0285260395082193
2.4,0.0116038126813095,0.3633098494267164,1.0,0.0067688907307639,0.0,0.0,0.0,0.0099461251554082,0.0267992816687387,0.0285260395082193
2.5,0.0116038126813095,0.3633098494267164,1.0,0.0067688907307639,0.0,0.0,0.0,0.0099461251554082,0.0267992816687387,0.0285260395082193
2.6,0.0116038126813095,0.3633098494267164,1.0,0.0067688907307639,0.0,0.0,0.0,0.0099461251554082,0.0267992816687387,0.0285260395082193
2.7,0.0116038126813095,0.3633098494267164,1.0,0.0067688907307639,0.0,0.0,0.0,0.0099461251554082,0.0267992816687387,0.0285260395082193
2.8,0.0116038126813095,0.3633098494267164,1.0,0.0067688907307639,0.0,0.0,0.0,0.0099461251554082,0.0267992816687387,0.0285260395082193
2.9,0.0116038126813095,0.3633098494267164,1.0,0.0067688907307639,0.0,0.0,0.0,0.0099461251554082,0.0267992816687387,0.0285260395082193
3.0,0.0116038126813095,0.3633098494267164,1.0,0.0067688907307639,0.0,0.0,0.0,0.0099461251554082,0.0267992816687387,0.0285260395082193
3.1,0.0116038126813095,0.3633098494267164,1.0,0.0067688907307639,0.0,0.0,0.0,0.0099461251554082,0.0267992816687387,0.0285260395082193
3.2,0.0116038126813095,0.3633098494267164,1.0,0.0067688907307639,0.0,0.0,0.0,0.0099461251554082,0.0267992816687387,0.0285260395082193
3.3,0.0116038126813095,0.3633098494267164,1.0,0.0067688907307639,0.0,0.0,0.0,0.0099461251554082,0.0267992816687387,0.0285260395082193
3.4,0.0116038126813095,0.3633098494267164,1.0,0.0067688907307639,0.0,0.0,0.0,0.0099461251554082,0.0267992816687387,0.0285260395082193
3.5,0.0116038126813095,0.3633098494267164,1.0,0.0067688907307639,0.0,0.0,0.0,0.0099461251554082,0.0267992816687387,0.0285260395082193
3.6,0.0116038126813095,0.3633098494267164,1.0,0.0067688907307639,0.0,0.0,0.0,0.0099461251554082,0.0267992816687387,0.0285260395082193
3.7,0.0116038126813095,0.3633098494267164,1.0,0.0067688907307639,0.0,0.0,0.0,0.0099461251554082,0.0267992816687387,0.0285260395082193
3.8,0.0116038126813095,0.3633098494267164,1.0,0.0067688907307639,0.0,0.0,0.0,0.0099461251554082,0.0267992816687387,0.0285260395082193
3.9,0.0116038126813095,0.3633098494267164,1.0,0.0067688907307639,0.0,0.0,0.0,0.0099461251554082,0.0267992816687387,0.0285260395082193
4.0,0.0116038126813095,0.3633098494267164,1.0,0.0067688907307639,0.0,0.0,0.0,0.0099461251554082,0.0267992816687387,0.0285260395082193
4.1,0.0116038126813095,0.3633098494267164,1.0,0.0067688907307639,0.0,0.0,0.0,0.0099461251554082,0.0267992816687387,0.0285260395082193
4.2,0.0116038126813095,0.3633098494267164,1.0,0.0067688907307639,0.0,0.0,0.0,0.0099461251554082,0.0267992816687387,0.0285260395082193
4.3,0.0116038126813095,0.3633098494267164,1.0,0.0067688907307639,0.0,0.0,0.0,0.0099461251554082,0.0267992816687387,0.0285260395082193
4.4,0.0116038126813095,0.3633098494267164,1.0,0.0067688907307639,0.0,0.0,0.0,0.0099461251554082,0.0267992816687387,0.0285260395082193
4.5,0.0116038126813095,0.3633098494267164,1.0,0.0067688907307639,0.0,0.0,0.0,0.0099461251554082,0.0267992816687387,0.0285260395082193
4.6,0.0116038126813095,0.3633098494267164,1.0,0.0067688907307639,0.0,0.0,0.0,0.0099461251554082,0.0267992816687387,0.0285260395082193
4.7,0.0116038126813095,0.3633098494267164,1.0,0.0067688907307639,0.0,0.0,0.0,0.0099461251554082,0.0267992816687387,0.0285260395082193
4.8,0.0116038126813095,0.3633098494267164,1.0,0.0067688907307639,0.0,0.0,0.0,0.0099461251554082,0.0267992816687387,0.0285260395082193
4.9,0.0116038126813095,0.3633098494267164,1.0,0.0067688907307639,0.0,0.0,0.0,0.0099461251554082,0.0267992816687387,0.0285260395082193
5.0,0.0116038126813095,0.3633098494267164,1.0,0.0067688907307639,0.0,0.0,0.0,0.0099461251554082,0.0267992816687387,0.0285260395082193
5.1,0.0116038126813095,0.3633098494267164,1.0,0.0067688907307639,0.0,0.0,0.0,0.0099461251554082,0.0267992816687387,0.0285260395082193
5.2,0.0116038126813095,0.3633098494267164,1.0,0.0067688907307639,0.0,0.0,0.0,0.0099461251554082,0.0267992816687387,0.0285260395082193
5.3,0.0116038126813095,0.3633098494267164,1.0,0.0067688907307639,0.0,0.0,0.0,0.0099461251554082,0.0267992816687387,0.0285260395082193
5.4,0.0116038126813095,0.3633098494267164,1.0,0.0067688907307639,0.0,0.0,0.0,0.0099461251554082,0.0267992816687387,0.0285260395082193
5.5,0.0116038126813095,0.3633098494267164,1.0,0.0067688907307639,0.0,0.0,0.0,0.0099461251554082,0.0267992816687387,0.0285260395082193
5.6,0.0116038126813095,0.3633098494267164,1.0,0.0067688907307639,0.0,0.0,0.0,0.0099461251554082,0.0267992816687387,0.0285260395082193
5.7,0.0116038126813095,0.3633098494267164,1.0,0.0067688907307639,0.0,0.0,0.0,0.0099461251554082,0.0267992816687387,0.0285260395082193
5.8,0.0116038126813095,0.3633098494267164,1.0,0.0067688907307639,0.0,0.0,0.0,0.0099461251554082,0.0267992816687387,0.0285260395082193
5.9,0.0116038126813095,0.3633098494267164,1.0,0.0067688907307639,0.0,0.0,0.0,0.0099461251554082,0.0267992816687387,0.0285260395082193
6.0,0.0116038126813095,0.3633098494267164,1.0,0.0067688907307639,0.0,0.0,0.0,0.0099461251554082,0.0267992816687387,0.0285260395082193
6.1,0.0116038126813095,0.3633098494267164,1.0,0.0067688907307639,0.0,0.0,0.0,0.0099461251554082,0.0267992816687387,0.0285260395082193
6.2,0.0116038126813095,0.3633098494267164,1.0,0.0067688907307639,0.0,0.0,0.0,0.0099461251554082,0.0267992816687387,0.0285260395082193
6.3,0.0116038126813095,0.3633098494267164,1.0,0.0067688907307639,0.0,0.0,0.0,0.0099461251554082,0.0267992816687387,0.0285260395082193
6.4,0.0116038126813095,0.3633098494267164,1.0,0.0067688907307639,0.0,0.0,0.0,0.0099461251554082,0.0267992816687387,0.0285260395082193
