# Timestamp,Awe,Excitement,Amusement,Awkwardness,Fear,Horror,Distress,Triumph,Sadness,Surprise
0.0,0.099595736861448,0.2613009922822492,0.442116868798236,0.1712605659683939,1.0,0.4906284454244762,0.4130834252113193,0.0389562660786475,0.1396545387725101,0.5863653068724733
0.1,0.099595736861448,0.2613009922822492,0.442116868798236,0.1712605659683939,1.0,0.4906284454244762,0.4130834252113193,0.0389562660786475,0.1396545387725101,0.5863653068724733
0.2,0.099595736861448,0.2613009922822492,0.442116868798236,0.1712605659683939,1.0,0.4906284454244762,0.4130834252113193,0.0389562660786475,0.1396545387725101,0.5863653068724733
0.3,0.099595736861448,0.2613009922822492,0.442116868798236,0.1712605659683939,1.0,0.4906284454244762,0.4130834252113193,0.0389562660786475,0.1396545387725101,0.5863653068724733
0.4,0.099595736861448,0.2613009922822492,0.442116868798236,0.1712605659683939,1.0,0.4906284454244762,0.4130834252113193,0.0389562660786475,0.1396545387725101,0.5863653068724733
0.5,0.099595736861448,0.2613009922822492,0.442116868798236,0.1712605659683939,1.0,0.4906284454244762,0.4130834252113193,0.0389562660786475,0.1396545387725101,0.5863653068724733
0.6,0.099595736861448,0.2613009922822492,0.442116868798236,0.1712605659683939,1.0,0.4906284454244762,0.4130834252113193,0.0389562660786475,0.1396545387725101,0.5863653068724733
0.7,0.099595736861448,0.2613009922822492,0.442116868798236,0.1712605659683939,1.0,0.4906284454244762,0.4130834252113193,0.0389562660786475,0.1396545387725101,0.5863653068724733
0.8,0.099595736861448,0.2613009922822492,0.442116868798236,0.1712605659683939,1.0,0.4906284454244762,0.4130834252113193,0.0389562660786475,0.1396545387725101,0.5863653068724733
0.9,0.099595736861448,0.2613009922822492,0.442116868798236,0.1712605659683939,1.0,0.4906284454244762,0.4130834252113193,0.0389562660786475,0.1396545387725101,0.5863653068724733
1.0,0.099595736861448,0.2613009922822492,0.442116868798236,0.1712605659683939,1.0,0.4906284454244762,0.4130834252113193,0.0389562660786475,0.1396545387725101,0.5863653068724733
1.1,0.099595736861448,0.2613009922822492,0.442116868798236,0.1712605659683939,1.0,0.4906284454244762,0.4130834252113193,0.0389562660786475,0.1396545387725101,0.5863653068724733
1.2,0.099595736861448,0.2613009922822492,0.442116868798236,0.1712605659683939,1.0,0.4906284454244762,0.4130834252113193,0.0389562660786475,0.1396545387725101,0.5863653068724733
1.3,0.099595736861448,0.2613009922822492,0.442116868798236,0.1712605659683939,1.0,0.4906284454244762,0.4130834252113193,0.0389562660786475,0.1396545387725101,0.5863653068724733
1.4,0.099595736861448,0.2613009922822492,0.442116868798236,0.1712605659683939,1.0,0.4906284454244762,0.4130834252113193,0.0389562660786475,0.1396545387725101,0.5863653068724733
1.5,0.099595736861448,0.2613009922822492,0.442116868798236,0.1712605659683939,1.0,0.4906284454244762,0.4130834252113193,0.0389562660786475,0.1396545387725101,0.5863653068724733
1.6,0.099595736861448,0.2613009922822492,0.442116868798236,0.1712605659683939,1.0,0.4906284454244762,0.4130834252113193,0.0389562660786475,0.1396545387725101,0.5863653068724733
1.7,0.099595736861448,0.2613009922822492,0.442116868798236,0.1712605659683939,1.0,0.4906284454244762,0.4130834252113193,0.0389562660786475,0.1396545387725101,0.5863653068724733
1.8,0.099595736861448,0.2613009922822492,0.442116868798236,0.1712605659683939,1.0,0.4906284454244762,0.4130834252113193,0.0389562660786475,0.1396545387725101,0.5863653068724733
1.9,0.099595736861448,0.2613009922822492,0.442116868798236,0.1712605659683939,1.0,0.4906284454244762,0.4130834252113193,0.0389562660786475,0.1396545387725101,0.5863653068724733
2.0,0.099595736861448,0.2613009922822492,0.442116868798236,0.1712605659683939,1.0,0.4906284454244762,0.4130834252113193,0.0389562660786475,0.1396545387725101,0.5863653068724733
2.1,0.099595736861448,0.2613009922822492,0.442116868798236,0.1712605659683939,1.0,0.4906284454244762,0.4130834252113193,0.0389562660786475,0.1396545387725101,0.5863653068724733
2.2,0.099595736861448,0.2613009922822492,0.442116868798236,0.1712605659683939,1.0,0.4906284454244762,0.4130834252113193,0.0389562660786475,0.1396545387725101,0.5863653068724733
2.3,0.099595736861448,0.2613009922822492,0.442116868798236,0.1712605659683939,1.0,0.4906284454244762,0.4130834252113193,0.0389562660786475,0.1396545387725101,0.5863653068724733
2.4,0.099595736861448,0.2613009922822492,0.442116868798236,0.1712605659683939,1.0,0.4906284454244762,0.4130834252113193,0.0389562660786475,0.1396545387725101,0.5863653068724733
2.5,0.099595736861448,0.2613009922822492,0.442116868798236,0.1712605659683939,1.0,0.4906284454244762,0.4130834252113193,0.0389562660786475,0.1396545387725101,0.5863653068724733
2.6,0.099595736861448,0.2613009922822492,0.442116868798236,0.1712605659683939,1.0,0.4906284454244762,0.4130834252113193,0.0389562660786475,0.1396545387725101,0.5863653068724733
2.7,0.099595736861448,0.2613009922822492,0.442116868798236,0.1712605659683939,1.0,0.4906284454244762,0.4130834252113193,0.0389562660786475,0.1396545387725101,0.5863653068724733
