# Timestamp,Awe,Excitement,Amusement,Awkwardness,Fear,Horror,Distress,Triumph,Sadness,Surprise
0.0,0.5499769691386458,0.7425149700598803,0.1271303546752648,0.407185628742515,0.0506678949792722,0.0451404882542607,0.2690004606172271,0.0543528327959465,0.0773836941501612,1.0
0.1,0.5499769691386458,0.7425149700598803,0.1271303546752648,0.407185628742515,0.0506678949792722,0.0451404882542607,0.2690004606172271,0.0543528327959465,0.0773836941501612,1.0
0.2,0.5499769691386458,0.7425149700598803,0.1271303546752648,0.407185628742515,0.0506678949792722,0.0451404882542607,0.2690004606172271,0.0543528327959465,0.0773836941501612,1.0
0.3,0.5499769691386458,0.7425149700598803,0.1271303546752648,0.407185628742515,0.0506678949792722,0.0451404882542607,0.2690004606172271,0.0543528327959465,0.0773836941501612,1.0
0.4,0.5499769691386458,0.7425149700598803,0.1271303546752648,0.407185628742515,0.0506678949792722,0.0451404882542607,0.2690004606172271,0.0543528327959465,0.0773836941501612,1.0
0.5,0.5499769691386458,0.7425149700598803,0.1271303546752648,0.407185628742515,0.0506678949792722,0.0451404882542607,0.2690004606172271,0.0543528327959465,0.0773836941501612,1.0
0.6,0.5499769691386458,0.7425149700598803,0.1271303546752648,0.407185628742515,0.0506678949792722,0.0451404882542607,0.2690004606172271,0.0543528327959465,0.0773836941501612,1.0
0.7,0.5499769691386458,0.7425149700598803,0.1271303546752648,0.407185628742515,0.0506678949792722,0.0451404882542607,0.2690004606172271,0.0543528327959465,0.0773836941501612,1.0
0.8,0.5499769691386458,0.7425149700598803,0.1271303546752648,0.407185628742515,0.0506678949792722,0.0451404882542607,0.2690004606172271,0.0543528327959465,0.0773836941501612,1.0
0.9,0.5499769691386458,0.7425149700598803,0.1271303546752648,0.407185628742515,0.0506678949792722,0.0451404882542607,0.2690004606172271,0.0543528327959465,0.0773836941501612,1.0
1.0,0.5499769691386458,0.7425149700598803,0.1271303546752648,0.407185628742515,0.0506678949792722,0.0451404882542607,0.2690004606172271,0.0543528327959465,0.0773836941501612,1.0
